IdCustomer,Text,Target
2840,Le produit ne conserve pas la chaleur des repas,Negative
2902,bon produit,Positive
2121,J'ai adoré,Positive
2541,Je suis satisfaite,Positive
2114,"Belle forme et couleur, lumière d'urgence acceptable",Positive
931,pas satisfait du tout,Negative
3348,Il est très bon,Positive
3948,Un coup de foudre ????,Positive
2638,L'ouverture est un peu petite,Positive
2267,Ysa5en parfaitement,Positive
4204,Qualité 0,Negative
3787,bon produit,Positive
2666,Satisfaite,Positive
3130,Facile à mettre en place,Positive
3849,Pour son prix ihabel,Positive
1600,Bon produit par rapport qualité prix,Positive
4370,Normal sans plus pour la peau,Neutre
1822,Ne colle pas trop,Positive
2959,Je trouve que la prise est trop petite. Même avec 1 adaptateur ça crépite... C dommage... C ce qui me dérange.,Neutre
3767,"Colis bien emballé et pdt Bien Pigmenté 
Rapport qualité prix sur tt ken tzid m3ah code promo ♥️",Positive
1899,"Le tapis est merveilleux, très haute qualité, made in spain.",Positive
2564,Bon produit,Positive
4327,Qualité très moyenne,Negative
3830,J’ai déjà essayé ce produit et il est idéal pour les yeux sensibles,Positive
394,article conforme a la publicité,Positive
4012,texture et couleur,Positive
2620,Mauvaise qualité,Negative
1973,"Bonne matière, belle forme, à fortement réduit mes douleurs cervicales, je recommande",Positive
1235,Rapport qualité prix,Positive
2964,Je le recommande !,Positive
1292,Mauvaise qualité,Negative
771,rénovation réussite,Positive
2360,"Qualité/prix acceptable 



Qualité/prix acceptable",Neutre
1135,Satisfaite de la qualité,Positive
2262,Conforme à mes attentes,Positive
713,"Bon produite, rapport qualité et prix après remise bien sûr",Positive
613,produit dilué ,Positive
3114,Trop cher pour une qualité moyenne,Neutre
2186,j&#039;ai bien reçu ma commande je suis satisfaite bien que ce n&#039;est pas la couleur commandée ( rose au lieu du rouge),Positive
4339,Il fait l'affaire.,Positive
3991,Bon produit,Positive
1716,Rapport qualité prix pas intéressant,Negative
3765,Les couleurs très pigmenté,Positive
3341,"2 jours apres la pause il s'est décollé .qualité 0 
0",Negative
1214,Bon produit,Positive
449,Bon produit. Très bon rapport qualité-prix,Positive
890,L emballage se déchire rapidement mais les bavettes sont de bonne qualité,Positive
1326,Très bon rapport qualité prix.,Positive
1359,Bonne qualité.,Positive
2555,Très bon produit,Positive
3073,Plein de déchets de plastique Avec une odeur désagréable,Negative
2519,"Bon produit, malheureusement les outils sont en plastic. J'aurais aimé qu'ils soient en inox aussi.",Positive
312,"Prix intéressant 
Thon de qualité",Positive
2495,Pour ce prix là je suis heureux et ma femme aussi :),Positive
707,Fait l affaires,Neutre
2450,Je le recommande ????,Positive
4218,je suis très satisfaite. merci.,Positive
2442,trés bonne qualité pour un poduit tunisien bravo,Positive
2971,"Très beau, très satisfaite",Positive
2777,"Bonne qualité, les œufs sont en bon état pas de problème d'odeur",Positive
796,Il fait l'affaire,Neutre
2515,"C ma deuxième, très bonne qualité",Positive
3464,Bon rapport qualité prix,Positive
358,C'est une huile normale,Positive
325,éxcellent,Positive
2436,Bon produit et bonne qualité,Positive
3352,Bon produit,Neutre
3794,Bon produit,Positive
409,Produit urile partout,Positive
8,Je le recommande,Positive
2284,Exatement ce que je veux ..mille merci merveilleusement satisfaite ????,Positive
2463,Moins cher qu'en grande surface,Positive
1313,"Produit tunisien, léger et efficace",Positive
844,Bonne qualité,Positive
2513,"Très pratique et qualité incontestable, cuisson assez rapide des aliments",Positive
1385,Il faut boucher la trou du bracelet,Negative
617,Bon produit,Positive
4318,pas mal,Neutre
587,Bon affaires,Positive
1603,Bien mais trop cher,Positive
3445,Aucune utilité,Negative
1706,non satisfait,Negative
3030,"Ça va, fragile un peu mais fait l'affaire ..
S'attache pratiquement sur verre mieux que mur",Neutre
3167,"Conforme à la description. Puisant, esthétiquement très jolie et robuste.",Positive
4269,Très efficace !,Positive
155,le café a un gout pas satisfaisant,Negative
3484,Hydrate super bien et l'odeur ????????,Positive
2472,Très bonne qualité,Positive
3759,couleurs parfaits et texture thabel j'asore,Positive
3775,Aspect naturelle je recommande,Neutre
751,Mes lingettes préféré,Positive
1617,J'aime cet article mais sa concentration est diluée par rapport à l'ordinaire (article que j'aime et que j'utilise toujours ),Neutre
3135,Livraison rapide et la qualité est au rdv pour son prix,Positive
2522,A présenter pieces de rechanges prix et specfications techniques,Positive
1347,"pour utilisation quotidienne dans ma voiture, je trouve que ce produit est très pratique et qui ne laisse aucun trace dans les mains. je recommande :)",Positive
513,Bonne affaire,Positive
1543,Rapport qualité prix très acceptable,Positive
1111,"un produit efficace, parfumé <3 , et a un prix raisonnable",Positive
39,C'est trop peu,Neutre
1727,Bon produit,Positive
4272,j aime  le produit,Neutre
1216,Contient d'alcool. Mais il nya pas du contact sur le produit seulement le nom novalab et adresse,Positive
3336,"Je suis vraiment très dessus sur la qualité des panneaux fournir
Ce sont des Callot
Désolé mais je ne suis pas satisfaits de tout",Negative
1782,Bonne qualité merci,Positive
2216,bon produit,Positive
3652,4 étoiles,Positive
1415,c'est de l'eau avec un peu de javel en plus tres mauvaise senteur,Negative
33,Pas de commentaire,Positive
2936,Bonne qualité et bon prix,Positive
871,bon produit,Positive
1990,Les oreillers sont épais et reposants,Positive
2682,Grande capacité facilité d'utilisation,Positive
2658,Très bonne qualité,Positive
1418,Produits efficace,Positive
2146,Très bonne qualité du gazon,Positive
2735,Trés pratique,Positive
3820,Bonne qualité,Positive
2677,"bien, dans l'attente de sa durabilité",Positive
4216,Bon produit,Positive
4093,De petite taille,Neutre
429,"J ai bien aimé, ç est délicieux.",Positive
2894,un beau produit,Positive
106,bon gout mais trop fort le niveau 9,Neutre
4443,Top pour qualité prix,Positive
2317,Qualité médiocre voire mm null!!!,Negative
1375,"Je n'aime pas les produits en provenance de la Turquie, si j'étais informé qu'ils étaient fabriqués en Turquie je ne les aurais jamais commandés.",Negative
3387,les torches ne fonctionnent pas,Negative
1998,J'aurais aimé une meilleure qualité d'image.,Neutre
3571,Pour cheveux fins uniquement et pour retouches,Neutre
2307,Produit efficace,Positive
2089,Acceptable par rapport le prix,Positive
3295,Qualité moyenne. N'est pas flexible,Negative
2616,Facile d'utilisation et complet avec une remise qui rend le prix très raisonnable,Positive
3159,Tout je vous remercie de votre qualité,Positive
3196,tres cher,Positive
1339,"bonne qualité, confortables, rapport qualité prix raisonnable",Positive
4285,"Facile à utiliser, pratique et efficace, mais il prend environ une demi-heure pour chauffer.",Positive
841,Bon produit,Positive
4017,Couleur vif mais adorable cependant texture pas tellement,Neutre
3971,J'aime ce produit,Positive
3651,Le produit semble utilisé .,Negative
4008,Mauvaise texture,Negative
3751,Je l'ai utilisé comme base avec les paillettes de Mahassen ça donné un très bon rendu,Positive
2845,qualité nuls,Negative
103,"Très bon café, je le préfère même aux capsules Nespresso",Positive
3671,C'est Top,Positive
4471,Bon mais ne dure pas Longtemps.,Positive
2422,Bon produit avec bon prix,Positive
3353,produit très acceptable,Positive
2193,Qualité tissus,Positive
2419,Parfait pour les plaques à induction,Positive
778,Sa Lumière est très faible !!!,Negative
2016,C'est tout simplement une belle couleur,Positive
1517,Bon produit,Positive
1513,"Bonne odeur , pratique , toujours en promotion",Positive
4448,Très belle,Positive
3427,bon produit,Positive
2036,G adoré ..trop belle,Positive
3347,j'aime ce produit,Positive
1096,bon produit... il manque juste la pompe !,Positive
2103,"Pas cher rechargeable , bon éclairage",Positive
1221,La longueur de l article n est suffisante,Neutre
179,"J'ai pas aimé le goût normalement 10 ou 8 est fort
On dirait su l'eau",Negative
258,pour un prix trops cher,Negative
1607,Très bonne qualité de Savon Liquide,Positive
559,J'aime cet article mais sa concentration est diluée par rapport à l'ordinaire (article que j'aime et que j'utilise toujours ),Neutre
115,Bon produit très goûteux,Positive
446,Amélioration  de la qualité,Neutre
2646,je recommande,Positive
572,trés bon produit,Positive
3454,"Je suis très satisfaite, merci :*",Positive
2652,Très pratique à portée de main pour faire du jus d'orange pour deux à trois personnes,Positive
2211,Accessoires et finition moyenne,Positive
3598,"Un mode de coiffure confortable.... 
Contente de ce produit.
Merci",Positive
2068,"Au début, cette lampe marche très bien et éclaire très bien, mais au bout de quelques mois certaines marchent moins bien que d’autres (le capteur ne détecte plus le mouvement).",Neutre
3707,"Ce n'est pas ce que je recherchais, mais ce produit est plutôt bien !",Positive
745,tres bonne qualité,Positive
2723,"Étagère très utile pour gagner l'espace. Sauf qu'il n'est pas trop rigide, donc il ne peut pas supporter des choses lourdes. Je l'ai utilisé pour les verres.",Positive
1106,tres bon produit,Positive
3280,Pratique,Positive
1721,Sans commentaire critique...,Positive
1303,Bon produit,Positive
4231,Magnifique,Positive
63,Très bon e compatible comment le capsule original,Positive
3218,Petit et efficace,Neutre
4025,l'effet repulpant dure très peu,Negative
2013,Bon produit et jolie design,Positive
4084,La bouteille tête un peu cassée. L'odeur est très bonne mais malheureusement ne dure pas trop longtemps,Neutre
24,Bonne odeur,Positive
398,Bon produit,Positive
4154,"Petite mais efficace, j'ai aimé qu'on peut le coller",Positive
3695,Une déception!,Negative
268,Un goût authentique,Positive
2158,Je suis très satisfait,Positive
1404,Très pratique le pack,Positive
1526,"Le produit est super, nettoie bien la vaisselle et le prix est très convenable",Positive
2865,"C'est juste 1Litre, chaque partie à 0.5L .. mais franchement c un bon produit.",Neutre
2544,Très bon mixeur plongeant mixe bien pas Très bruyant facile à nettoyer,Positive
451,miel de bonne qualité et bien emballé,Positive
3194,"drole , assez grand",Positive
1273,trés bonne odeur avec une efficacité hygiénique prouvée.,Positive
1378,Les élastiques se déchirent vite,Negative
4189,"Bien reçu,  bien livré",Positive
4048,Qualité pas tellement,Neutre
4298,Très utile,Positive
3306,"Très pratique, efficace... Permet de gagner du temps.",Positive
2694,Pas satisfait du tout,Negative
1090,Qualité bien,Positive
1148,Masque trop confortable je le commande vivement,Positive
2634,"J'ai pas encore testé , 
Mais ça se voit un produit impeccable ,
Espérons que Coala est une bonne qualité.
Pour le prix est peut Cher.",Positive
162,"La Mélisse en capsules, c top !",Positive
2772,bon produit,Positive
3100,J'en ai acheté à plusieurs reprises ! Les boîtes de la sorte sont très jolies et pratiques aussi ! J'ai beaucoup aimé !,Positive
2308,Conseils,Positive
4252,"hydratation top ! teinte un peu rosée, légère et discrète <3",Positive
3810,Merci beaucoup pour le cadeau ????????,Positive
1757,satisfait,Positive
1971,c'est super,Positive
4250,j'adore,Positive
3544,Je suis satisfaite,Positive
4457,Exotique.. Bonne qualité Je recommande toujours,Positive
1792,J'aime beaucoup,Positive
2469,bon rapport qualite prix,Positive
943,Une utilisation économique de qualité exigée à la norme.,Positive
1029,Bonne odeur de jasmin,Positive
4078,Très Bonne Qualité facile a utilisé.,Positive
4090,Très belle couleur,Positive
2396,Le revetement du pot est de qualité mediocre,Negative
555,Merci pour la perfection,Positive
489,Bon qualité et efficacité,Neutre
4266,Je le recommande,Neutre
1864,Ampoule conforme a la description fiche technique,Positive
3209,Petit mais une très bonne affaire acheté à 11 dt,Positive
824,Très bon Rapport qualité prix,Positive
2672,"Fontionne très bien
Rapport qualité prix trés bien 
Fidèle au photo",Positive
2942,Autonomie prolongée,Positive
3141,C’est trop cher pour ce que c’est,Negative
3002,"Une seule couleur: jaune, feu du jour",Positive
1366,Bon produit,Positive
2184,Très bon produit ,Positive
1388,Il manque une notice d'utilisation bien claire et précise,Neutre
3573,Le taille,Positive
2390,Merci beaucoup,Positive
3076,Facile a monter et tres pratique .. j’ai aimé ce produit,Positive
2019,bon produit,Positive
1137,Alcoolisée et très bonne qualité,Positive
